,chainId,amount,createdAt,shoeSize,productId,skuUuid,state,customerId,localAmount,localCurrency
436,13347952382416511727,254.0,2020-06-03T17:16:41+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,254,USD
437,13347989739211749840,258.0,2020-06-03T17:14:19+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,258,USD
438,13347980922820967374,260.0,2020-06-03T17:08:27+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,260,USD
439,13347973375180799818,250.0,2020-06-03T16:40:28+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,250,USD
440,13347133574514420944,257.0,2020-06-03T16:35:55+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,257,USD
441,13347916176205559556,255.0,2020-06-03T16:08:57+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,255,USD
442,13347956289738840620,265.0,2020-06-03T16:06:33+00:00,4.5,,a27a8fa4-7316-46c2-9536-306818fd0962,480,,265,USD
443,13347443631745134576,270.0,2020-06-03T16:05:26+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,270,USD
444,13347747996128449329,258.0,2020-06-03T15:56:39+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,258,USD
445,13347949025241884668,258.0,2020-06-03T15:52:05+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,258,USD
446,13347572532379163902,266.0,2020-06-03T15:50:39+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,266,USD
447,13347858308841270879,259.0,2020-06-03T15:48:08+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,259,USD
448,13347436232091266596,262.0,2020-06-03T15:45:34+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,262,USD
449,13347768543909670469,257.9979,2020-06-03T15:45:09+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,258,USD
450,13342303498804917457,260.2414,2020-06-03T15:39:44+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,261,USD
451,13347927570753188181,236.0,2020-06-03T15:12:35+00:00,14,,a06b81e6-7307-4c28-9f3d-8c548b4464f4,480,,236,USD
452,13347916912432660179,260.0,2020-06-03T14:48:17+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,260,USD
453,13347909861376028768,255.0,2020-06-03T14:34:17+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,255,USD
454,13344289008170333405,236.0,2020-06-03T13:45:05+00:00,14,,a06b81e6-7307-4c28-9f3d-8c548b4464f4,480,,236,USD
455,13347877046848768174,255.0,2020-06-03T13:29:06+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,255,USD
456,13344785069774649906,264.0,2020-06-03T13:11:44+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,264,USD
457,13347234310300089320,250.0,2020-06-03T12:39:51+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,250,USD
458,13347837089508891147,252.0,2020-06-03T12:09:41+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,252,USD
459,13345648549988397226,259.0,2020-06-03T12:03:05+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,259,USD
460,13347808568195900384,258.8639,2020-06-03T11:13:01+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,259,USD
461,13347473600042355023,260.0,2020-06-03T10:07:44+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,260,USD
462,13347314123091069925,255.0,2020-06-03T09:29:21+00:00,6,,c98b94ae-f717-41dd-907f-94f6aa940bbd,480,,255,USD
463,13347708719192151780,254.0,2020-06-03T07:54:40+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,254,USD
464,13347693773530333072,256.0,2020-06-03T07:24:57+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,256,USD
465,13347693589430342705,252.0,2020-06-03T07:24:34+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,252,USD
466,13347608871175727950,251.0,2020-06-03T04:36:16+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,251,USD
467,13347456038403779229,259.0,2020-06-03T04:00:51+00:00,7,,2418cf86-c689-441c-8589-1708382e23d1,480,,259,USD
468,13344490338305683691,270.0,2020-06-03T03:34:55+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
469,13346443625225646587,259.0,2020-06-03T03:13:07+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,259,USD
470,13347559433093277398,256.0,2020-06-03T02:58:02+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,256,USD
471,13347420178309671359,262.0,2020-06-03T02:46:46+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,262,USD
472,13347172954981415325,261.0,2020-06-03T02:25:32+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,261,USD
473,13347412232924168634,255.0,2020-06-03T02:22:10+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,255,USD
474,13344613874014872096,260.0,2020-06-03T02:17:50+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,260,USD
475,13347497955809926059,270.0,2020-06-03T02:12:34+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
476,13338472771081666781,270.0,2020-06-03T02:09:58+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,270,USD
477,13345277105447732438,278.0,2020-06-03T02:07:55+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,278,USD
478,13347421891689972708,246.0,2020-06-03T02:06:38+00:00,7,,2418cf86-c689-441c-8589-1708382e23d1,480,,246,USD
479,13347514476281073214,261.0,2020-06-03T01:58:53+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,261,USD
480,13338537553753658022,254.1722,2020-06-03T01:43:30+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,255,USD
481,13347494245856452613,255.0,2020-06-03T01:07:03+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,255,USD
482,13347226963071465956,253.0,2020-06-03T00:50:43+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,253,USD
483,13347491975493572644,251.7763,2020-06-03T00:44:00+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,252,USD
484,13347195985207952360,265.0,2020-06-03T00:41:32+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,265,USD
485,13347407981984147880,275.0,2020-06-03T00:24:46+00:00,5.5,,684adb07-f0b0-4986-8f08-d225ac8a525a,480,,275,USD
486,13347480851346147717,267.0,2020-06-03T00:21:56+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,267,USD
487,13347451958863856384,260.0,2020-06-03T00:09:05+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,260,USD
488,13347470561071269925,260.0,2020-06-03T00:01:27+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,260,USD
489,13339086252629348699,257.7005,2020-06-02T23:53:51+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,258,USD
490,13347454779781880983,260.0,2020-06-02T23:30:09+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,260,USD
491,13347454614904607727,260.0,2020-06-02T23:29:49+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,260,USD
492,13347439214603466354,265.0,2020-06-02T22:59:12+00:00,4.5,,a27a8fa4-7316-46c2-9536-306818fd0962,480,,265,USD
493,13347433565424087139,262.0,2020-06-02T22:47:59+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,262,USD
494,13338474536467799130,255.0,2020-06-02T22:32:11+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,255,USD
495,13347425109755671024,255.0,2020-06-02T22:31:10+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,255,USD
496,13347166735492660712,278.0,2020-06-02T22:24:41+00:00,5.5,,684adb07-f0b0-4986-8f08-d225ac8a525a,480,,278,USD
497,13338518504535213254,258.0,2020-06-02T22:16:24+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,258,USD
498,13347415545203751443,255.0,2020-06-02T22:12:11+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,255,USD
499,13347413211453585341,260.0,2020-06-02T22:07:32+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,260,USD
500,13347410031810184198,256.0,2020-06-02T22:01:13+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,256,USD
501,13347404957869831207,255.0,2020-06-02T21:51:07+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,255,USD
502,13347335572192589338,263.0,2020-06-02T21:42:37+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,263,USD
503,13344495397981588759,273.0,2020-06-02T21:32:26+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,273,USD
504,13347389385494368232,258.0,2020-06-02T21:20:11+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,258,USD
505,13347380433568463373,258.0,2020-06-02T21:02:25+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,258,USD
506,13347371999967085318,259.0,2020-06-02T20:46:10+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,259,USD
507,13347371110273786746,256.0,2020-06-02T20:43:54+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,256,USD
508,13347370158306345204,262.0,2020-06-02T20:42:08+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,262,USD
509,13347365731282613010,262.0,2020-06-02T20:33:15+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,262,USD
510,13347360973831460796,253.0,2020-06-02T20:24:39+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,253,USD
511,13347261228935769335,270.0,2020-06-02T19:44:21+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
512,13343923512176918520,277.0,2020-06-02T19:42:43+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,277,USD
513,13347339236967510527,262.0,2020-06-02T19:40:34+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,262,USD
514,13347338114962164626,261.0,2020-06-02T19:38:23+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,261,USD
515,13347336073844377926,257.0,2020-06-02T19:34:19+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,257,USD
516,13347328393073923775,265.0,2020-06-02T19:29:32+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,265,USD
517,13347329586961064766,260.0,2020-06-02T19:21:25+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,260,USD
518,13347328889801018165,246.0,2020-06-02T19:20:00+00:00,7,,2418cf86-c689-441c-8589-1708382e23d1,480,,246,USD
519,13346635528609858186,279.0,2020-06-02T19:19:45+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,279,USD
520,13347327835747631418,259.0,2020-06-02T19:17:53+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,259,USD
521,13347228357429430835,257.0,2020-06-02T19:14:35+00:00,14,,a06b81e6-7307-4c28-9f3d-8c548b4464f4,480,,257,USD
522,13346458265330434750,210.0,2020-06-02T18:46:13+00:00,15,,e3442782-04b0-41ec-9646-52f56f6e2056,480,,210,USD
523,13347272946057709015,262.0,2020-06-02T18:46:09+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,262,USD
524,13345974707469442263,265.0,2020-06-02T18:45:28+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,265,USD
525,13347311497865194632,265.0,2020-06-02T18:45:26+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,265,USD
526,13347309407171798232,266.0,2020-06-02T18:41:18+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,266,USD
527,13347291729386056626,262.0,2020-06-02T18:06:10+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,262,USD
528,13347207904189069637,260.0,2020-06-02T18:03:13+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,260,USD
529,13347286039586931474,265.0,2020-06-02T18:01:58+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,265,USD
530,13347288499722223083,213.0,2020-06-02T18:01:14+00:00,15,,e3442782-04b0-41ec-9646-52f56f6e2056,480,,213,USD
531,13347278688315532734,263.0,2020-06-02T17:40:15+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,263,USD
532,13347278348623641252,280.6341,2020-06-02T17:39:36+00:00,5.5,,684adb07-f0b0-4986-8f08-d225ac8a525a,480,,281,USD
533,13347216429565191550,251.0,2020-06-02T17:07:40+00:00,7.5,,8030c070-0003-46cc-929e-755602b24486,480,,251,USD
534,13338497818062095974,262.0,2020-06-02T16:56:09+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,262,USD
535,13347255843823970533,210.0,2020-06-02T16:54:51+00:00,15,,e3442782-04b0-41ec-9646-52f56f6e2056,480,,210,USD
536,13347246593943875104,264.0,2020-06-02T16:36:33+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,264,USD
537,13347245692017209815,259.0,2020-06-02T16:34:42+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,259,USD
538,13346551449561444579,265.0,2020-06-02T16:29:49+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,265,USD
539,13347238434385347002,265.0,2020-06-02T16:20:17+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,265,USD
540,13347035616784700146,336.0,2020-06-02T16:19:14+00:00,12.5,,9db27daa-77df-4ce2-b035-da5b5ce5daa8,480,,336,USD
541,13347228603488450026,257.0,2020-06-02T16:00:46+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,257,USD
542,13347225113085376298,267.0,2020-06-02T15:53:51+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,267,USD
543,13347143271921627689,274.0,2020-06-02T15:50:31+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,274,USD
544,13347217831269810114,258.0,2020-06-02T15:39:57+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,258,USD
545,13347212486771956204,258.0,2020-06-02T15:28:45+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,258,USD
546,13347193240825631465,262.0,2020-06-02T14:50:33+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,262,USD
547,13344707271523341783,252.0,2020-06-02T14:37:23+00:00,6,,c98b94ae-f717-41dd-907f-94f6aa940bbd,480,,252,USD
548,13338952408716982087,272.0,2020-06-02T13:52:55+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,272,USD
549,13342770570021762127,279.0,2020-06-02T13:47:51+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,279,USD
550,13347157032797630732,262.0,2020-06-02T13:38:36+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,262,USD
551,13347093678436154089,263.0,2020-06-02T11:32:40+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,263,USD
552,13342126336039554024,279.5161,2020-06-02T11:29:25+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,280,USD
553,13345754253957170766,264.9812,2020-06-02T11:07:34+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,265,USD
554,13343139810298414662,285.0,2020-06-02T08:01:24+00:00,4.5,,a27a8fa4-7316-46c2-9536-306818fd0962,480,,285,USD
555,13345027627019770956,273.0,2020-06-02T07:37:21+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,273,USD
556,13342721955673069254,269.0,2020-06-02T07:36:23+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,269,USD
557,13338266074120255064,340.7556,2020-06-02T07:18:25+00:00,12.5,,9db27daa-77df-4ce2-b035-da5b5ce5daa8,480,,341,USD
558,13339807980292122145,272.6045,2020-06-02T07:13:06+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,273,USD
559,13342214931820597021,269.0,2020-06-02T07:11:16+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,269,USD
560,13343817813440406266,273.0,2020-06-02T05:32:27+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,273,USD
561,13337736931408745169,276.7405,2020-06-02T05:32:17+00:00,14,,a06b81e6-7307-4c28-9f3d-8c548b4464f4,480,,277,USD
562,13339920526736358330,266.0,2020-06-02T05:19:49+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,266,USD
563,13346466876626326591,267.0,2020-06-02T05:04:10+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,267,USD
564,13346867901314169645,273.0,2020-06-02T04:58:13+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,273,USD
565,13346835658206449868,272.0,2020-06-02T04:52:34+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,272,USD
566,13343346624953274825,253.0,2020-06-02T04:46:56+00:00,6,,c98b94ae-f717-41dd-907f-94f6aa940bbd,480,,253,USD
567,13338536844608758497,266.0,2020-06-02T04:44:28+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,266,USD
568,13346671659798192577,283.4089,2020-06-02T04:43:11+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,284,USD
569,13346606827554470732,267.0,2020-06-02T04:42:24+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,267,USD
570,13345660918651182232,272.2948,2020-06-02T04:42:12+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,273,USD
571,13346705981781484761,266.0,2020-06-02T04:42:00+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,266,USD
572,13343742658388974396,273.0,2020-06-02T04:41:34+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,273,USD
573,13342821611751022583,286.0,2020-06-02T04:23:53+00:00,3.5,,c438c693-365d-4bfc-a8bb-d5b8949d64ba,480,,286,USD
574,13346844886819403258,267.0,2020-06-02T04:16:19+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,267,USD
575,13346663115276767941,280.0,2020-06-02T03:59:49+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,280,USD
576,13338476415500437186,265.0,2020-06-02T03:45:07+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,265,USD
577,13346670192888499340,247.0,2020-06-02T03:39:35+00:00,7,,2418cf86-c689-441c-8589-1708382e23d1,480,,247,USD
578,13344792423934081757,263.0,2020-06-02T03:37:02+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,263,USD
579,13346738154863861710,266.0,2020-06-02T03:36:57+00:00,8.5,,823fe713-6266-49db-9ef9-6642a7bfef36,480,,266,USD
580,13338273562342008516,272.6045,2020-06-02T03:30:48+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,273,USD
581,13345256068052475639,280.0,2020-06-02T03:28:43+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,280,USD
582,13346825196378725045,270.0,2020-06-02T03:10:41+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
583,13346457837493921185,276.3218,2020-06-02T02:55:27+00:00,14,,a06b81e6-7307-4c28-9f3d-8c548b4464f4,480,,277,USD
584,13338980544723627051,255.0,2020-06-02T02:51:05+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,255,USD
585,13345966390699486178,275.0,2020-06-02T02:40:24+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,275,USD
586,13343018992769474227,275.0,2020-06-02T02:39:50+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,275,USD
587,13346584476695814969,264.0,2020-06-02T02:39:19+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,264,USD
588,13345737430842595622,271.1834,2020-06-02T02:38:15+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,272,USD
589,13346824271637473760,270.0,2020-06-02T02:37:49+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,270,USD
590,13339401625448465586,274.0,2020-06-02T02:37:14+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,274,USD
591,13346818331703758311,272.3137,2020-06-02T02:35:40+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,273,USD
592,13345691226237633636,272.2948,2020-06-02T02:35:32+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,273,USD
593,13341410214450772300,270.0,2020-06-02T02:34:43+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,270,USD
594,13346352086974692030,272.0,2020-06-02T02:32:55+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,272,USD
595,13344338926432456119,279.0,2020-06-02T02:32:32+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,279,USD
596,13346685505450977139,278.0,2020-06-02T02:31:22+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,278,USD
597,13346802945415149170,270.0,2020-06-02T02:31:13+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,270,USD
598,13345459069661271701,260.0,2020-06-02T02:29:54+00:00,7.5,,8030c070-0003-46cc-929e-755602b24486,480,,260,USD
599,13346776062519198663,270.0,2020-06-02T02:27:44+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,270,USD
600,13341752570512375987,270.0,2020-06-02T02:26:45+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
601,13338665457285470939,270.0,2020-06-02T02:24:53+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
602,13346777986079934350,264.0,2020-06-02T02:24:03+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,264,USD
603,13346800109253349001,269.0,2020-06-02T02:23:51+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,269,USD
604,13346606518569505321,270.072,2020-06-02T02:21:33+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,271,USD
605,13341865122025117768,266.0,2020-06-02T02:18:50+00:00,5,,51ee6371-167d-4419-a461-10124274623a,480,,266,USD
606,13342285108978883504,270.0,2020-06-02T02:16:05+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,270,USD
607,13342958255857493194,266.4089,2020-06-02T02:15:57+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,267,USD
608,13338276808692048106,274.5176,2020-06-02T02:12:41+00:00,4,,3b213d0e-ba38-420b-880e-a0e6ea066b28,480,,275,USD
609,13346802768158288621,262.0,2020-06-02T01:54:42+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,262,USD
610,13346734450643871981,270.0,2020-06-02T01:54:37+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,270,USD
611,13346796390909187621,257.0,2020-06-02T01:42:01+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,257,USD
612,13345966422079677496,273.0,2020-06-02T01:31:58+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,273,USD
613,13345966602500288011,272.0,2020-06-02T01:19:05+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,272,USD
614,13346607168875931269,265.0,2020-06-02T01:14:05+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,265,USD
615,13346449782086955800,270.0,2020-06-02T01:01:56+00:00,8,,b21a65a4-eb95-42fc-ba3c-60073784702c,480,,270,USD
616,13345737570830221243,271.1834,2020-06-02T00:59:48+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,272,USD
617,13338909765628739761,270.0,2020-06-02T00:57:40+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,270,USD
618,13346732458634224366,270.0,2020-06-02T00:52:34+00:00,12,,5787ea7c-6b6c-4f67-93f0-5423827dc23d,480,,270,USD
619,13346761003629987551,258.0,2020-06-02T00:32:20+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,258,USD
620,13346760768623683527,260.0,2020-06-02T00:31:13+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,260,USD
621,13338562462352295899,270.3077,2020-06-02T00:25:36+00:00,13,,a6aeb958-d9e9-4e4d-b0f3-601cc8bbd0fb,480,,271,USD
622,13346741509022592990,259.0,2020-06-01T23:52:58+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,259,USD
623,13345549209766614955,312.0,2020-06-01T23:43:20+00:00,12.5,,9db27daa-77df-4ce2-b035-da5b5ce5daa8,480,,312,USD
624,13346731731732070681,260.0,2020-06-01T23:33:32+00:00,10.5,,2efee074-2d6d-4817-b064-1aaf8eeeea28,480,,260,USD
625,13346723373925248834,258.0,2020-06-01T23:16:57+00:00,11.5,,7488c3ff-a39e-4dc6-a35d-414126439e14,480,,258,USD
626,13346722530492863966,259.0,2020-06-01T23:15:15+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,259,USD
627,13346712725926656202,261.0,2020-06-01T22:55:46+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,261,USD
628,13338483116802119177,218.0,2020-06-01T21:53:54+00:00,15,,e3442782-04b0-41ec-9646-52f56f6e2056,480,,218,USD
629,13346676876789208606,261.1808,2020-06-01T21:44:35+00:00,9,,daa2138a-75f0-445e-bac6-dd70e45741f9,480,,262,USD
630,13346675420318817099,253.0,2020-06-01T21:41:39+00:00,7,,2418cf86-c689-441c-8589-1708382e23d1,480,,253,USD
631,13346673413378760575,260.0,2020-06-01T21:37:44+00:00,9.5,,bd5dbf6d-5717-4717-9bf2-a0555a8d58eb,480,,260,USD
632,13346669238566866437,265.0,2020-06-01T21:29:24+00:00,10,,6c8b9d28-82d1-4abf-b0bd-a6eb3e5d8389,480,,265,USD
633,13345419917633314528,260.0,2020-06-01T21:23:12+00:00,11,,66973fc5-18eb-4a1c-a8ee-df4728490202,480,,260,USD
